country_key,date_key,fuel_type_key,conflict_phase_key,import_volume_kbpd,me_share_pct,alternative_source_pct,price_premium_pct,disruption_risk_score,spr_days_cover
1,20260301,1,6,6964.2,43.03,62.65,2.14,2.4,93.0
1,20260301,2,6,2109.1,44.71,58.84,1.84,1.5,92.0
1,20260301,3,6,630.8,44.35,57.66,1.83,1.7,89.0
1,20260301,4,6,832.1,44.63,56.49,1.96,1.9,89.0
1,20260301,5,6,519.0,42.73,59.27,1.83,2.1,88.0
1,20260301,6,6,302.1,41.99,60.93,2.05,2.1,79.0
2,20260301,1,6,2706.4,62.21,40.0,2.85,2.9,59.0
2,20260301,2,6,839.3,62.77,39.34,2.69,2.8,56.0
2,20260301,3,6,271.6,62.63,41.25,2.98,2.4,54.0
2,20260301,4,6,342.9,61.86,39.73,3.11,2.8,69.0
2,20260301,5,6,240.7,61.21,39.63,2.93,3.2,68.0
2,20260301,6,6,129.2,60.26,43.44,2.8,3.0,67.0
3,20260301,1,6,1699.0,89.21,12.87,3.52,4.4,227.0
3,20260301,2,6,564.8,85.91,16.35,3.51,4.5,233.0
3,20260301,3,6,189.5,88.52,13.37,3.7,3.7,231.0
3,20260301,4,6,252.4,85.96,17.39,4.33,4.2,231.0
3,20260301,5,6,153.0,85.96,16.43,4.32,3.7,229.0
3,20260301,6,6,83.7,85.56,17.4,4.12,4.0,226.0
4,20260301,1,6,1564.7,70.37,30.45,3.1,3.3,187.0
4,20260301,2,6,493.0,71.63,29.53,3.2,3.2,182.0
4,20260301,3,6,158.8,69.01,34.21,3.05,3.7,166.0
4,20260301,4,6,201.0,71.81,30.73,2.92,3.5,193.0
4,20260301,5,6,123.9,69.63,32.98,2.89,3.6,175.0
4,20260301,6,6,80.2,72.88,28.31,2.88,3.2,191.0
5,20260301,1,6,383.6,14.92,59.73,0.75,0.2,55.0
5,20260301,2,6,121.6,14.63,60.74,0.71,0.5,43.0
5,20260301,3,6,36.6,15.24,58.45,0.71,0.7,63.0
5,20260301,4,6,52.4,15.24,62.98,0.62,0.9,38.0
5,20260301,5,6,30.0,15.02,57.98,0.72,0.7,58.0
5,20260301,6,6,17.7,14.56,57.94,0.67,0.4,50.0
6,20260301,1,6,496.9,18.1,62.77,0.76,1.0,38.0
6,20260301,2,6,159.2,17.28,59.45,0.73,1.0,23.0
6,20260301,3,6,50.9,18.25,61.19,0.89,1.3,32.0
6,20260301,4,6,67.4,17.49,61.56,0.84,0.6,57.0
6,20260301,5,6,43.7,17.11,60.07,0.8,1.0,30.0
6,20260301,6,6,25.1,17.86,61.31,0.87,1.0,32.0
7,20260301,1,6,572.9,53.52,50.55,2.39,2.7,48.0
7,20260301,2,6,162.1,54.58,46.92,2.3,2.9,38.0
7,20260301,3,6,52.1,52.58,48.29,2.5,2.1,35.0
7,20260301,4,6,76.7,52.97,50.99,2.7,2.8,43.0
7,20260301,5,6,48.0,53.68,49.54,2.47,2.5,50.0
7,20260301,6,6,28.6,52.75,47.62,2.56,2.7,40.0
8,20260301,1,6,214.3,20.92,58.91,0.94,1.2,32.0
8,20260301,2,6,68.9,22.32,61.37,0.94,1.3,34.0
8,20260301,3,6,22.7,22.25,61.97,1.08,1.3,39.0
8,20260301,4,6,32.3,22.44,59.52,1.06,0.6,37.0
8,20260301,5,6,18.7,22.44,57.66,0.88,0.6,36.0
8,20260301,6,6,11.1,21.42,58.83,1.03,1.4,38.0
9,20260301,1,6,179.1,59.9,40.31,2.47,2.9,40.0
9,20260301,2,6,54.9,57.3,46.23,2.9,2.4,36.0
9,20260301,3,6,18.2,59.24,45.16,2.82,2.3,50.0
9,20260301,4,6,23.9,57.57,42.58,2.94,3.0,33.0
9,20260301,5,6,14.7,56.8,42.88,2.63,3.0,23.0
9,20260301,6,6,9.6,58.54,42.25,2.77,3.0,41.0
10,20260301,1,6,262.0,12.26,60.77,0.6,0.8,51.0
10,20260301,2,6,80.4,11.72,59.16,0.55,0.6,42.0
10,20260301,3,6,24.8,12.01,58.4,0.51,0.3,38.0
10,20260301,4,6,33.4,11.98,57.01,0.53,0.1,32.0
10,20260301,5,6,21.4,12.02,57.05,0.57,0.1,56.0
10,20260301,6,6,11.7,11.6,57.11,0.55,0.6,36.0
11,20260301,1,6,266.3,75.67,25.73,3.08,3.4,40.0
11,20260301,2,6,89.2,71.58,31.6,3.52,3.4,37.0
11,20260301,3,6,25.9,75.81,27.74,3.11,3.8,33.0
11,20260301,4,6,35.7,74.48,26.32,3.43,3.8,43.0
11,20260301,5,6,22.0,71.92,31.47,3.37,3.6,51.0
11,20260301,6,6,13.9,75.63,26.19,3.06,3.4,43.0
12,20260301,1,6,82.0,41.16,57.84,1.99,2.1,35.0
12,20260301,2,6,25.1,40.08,62.4,2.08,1.8,43.0
12,20260301,3,6,8.6,41.62,58.19,1.79,2.4,29.0
12,20260301,4,6,10.8,40.51,59.9,1.96,2.3,24.0
12,20260301,5,6,6.4,41.8,61.82,1.98,2.2,39.0
12,20260301,6,6,4.3,39.77,58.14,1.92,1.7,38.0
13,20260301,1,6,507.8,79.33,24.08,3.45,3.1,41.0
13,20260301,2,6,144.4,76.16,25.31,3.44,3.2,42.0
13,20260301,3,6,49.3,79.44,21.8,3.72,3.5,43.0
13,20260301,4,6,68.8,74.26,27.05,3.56,3.7,38.0
13,20260301,5,6,39.0,74.46,29.36,3.79,3.9,41.0
13,20260301,6,6,23.9,75.73,27.59,3.63,3.9,45.0
14,20260301,1,6,788.2,76.36,26.7,3.76,3.6,32.0
14,20260301,2,6,210.1,80.06,22.73,3.53,3.6,32.0
14,20260301,3,6,72.3,81.38,22.22,3.34,3.4,42.0
14,20260301,4,6,100.2,79.52,23.48,3.86,3.2,47.0
14,20260301,5,6,66.4,77.04,24.34,3.21,4.1,37.0
14,20260301,6,6,39.2,77.85,24.24,3.39,3.7,44.0
15,20260301,1,6,89.0,28.6,58.82,1.4,1.7,44.0
15,20260301,2,6,23.7,27.95,62.48,1.33,1.7,50.0
15,20260301,3,6,8.4,28.55,57.0,1.15,1.0,23.0
15,20260301,4,6,11.2,28.29,60.23,1.31,1.6,50.0
15,20260301,5,6,6.5,27.3,62.44,1.29,1.5,42.0
15,20260301,6,6,4.4,26.58,60.25,1.27,0.9,50.0
16,20260301,1,6,44.1,91.69,10.76,4.5,4.2,36.0
16,20260301,2,6,13.4,88.09,14.05,3.63,3.8,44.0
16,20260301,3,6,4.8,85.75,16.87,3.79,3.8,47.0
16,20260301,4,6,6.6,88.17,13.45,3.84,3.8,43.0
16,20260301,5,6,3.8,88.09,14.88,4.06,3.8,33.0
16,20260301,6,6,2.3,89.07,13.6,3.64,3.7,51.0
17,20260301,1,6,43.2,34.53,62.84,1.76,1.9,43.0
17,20260301,2,6,12.1,33.72,57.49,1.39,2.0,33.0
17,20260301,3,6,3.9,35.78,60.63,1.71,1.4,44.0
17,20260301,4,6,5.4,34.53,60.28,1.55,1.4,41.0
17,20260301,5,6,3.4,33.8,56.75,1.5,1.7,52.0
17,20260301,6,6,2.2,35.07,58.47,1.76,1.2,30.0
18,20260301,1,6,28.3,38.36,56.68,1.61,1.7,48.0
18,20260301,2,6,7.9,40.79,60.93,1.78,2.1,31.0
18,20260301,3,6,2.7,38.24,56.63,1.71,2.0,45.0
18,20260301,4,6,3.8,38.48,58.65,1.93,2.3,33.0
18,20260301,5,6,2.4,38.6,63.24,1.98,1.4,31.0
18,20260301,6,6,1.4,40.1,58.28,1.88,2.3,40.0
19,20260301,1,6,8.6,10.23,58.05,0.45,0.7,39.0
19,20260301,2,6,2.7,9.79,56.87,0.42,0.6,22.0
19,20260301,3,6,0.8,9.84,58.81,0.43,0.7,30.0
19,20260301,4,6,1.2,9.94,57.61,0.45,0.2,40.0
19,20260301,5,6,0.7,9.85,57.84,0.49,0.8,26.0
19,20260301,6,6,0.4,9.82,61.46,0.49,0.9,52.0
20,20260301,1,6,14.0,5.07,61.2,0.25,0.2,55.0
20,20260301,2,6,4.6,4.94,57.27,0.23,0.2,44.0
20,20260301,3,6,1.5,4.87,57.71,0.22,-0.1,47.0
20,20260301,4,6,2.0,5.06,56.67,0.21,-0.2,41.0
20,20260301,5,6,1.1,4.91,62.94,0.25,0.0,52.0
20,20260301,6,6,0.8,4.83,62.61,0.21,0.4,38.0
