route_key,week,vessel_type_key,conflict_phase_key,freight_rate_usd_day,war_risk_premium_pct,hull_insurance_pct_value,bunker_cost_usd_mt,transit_time_days,rerouting_extra_days
9,40,1,4,50464.0,0.523,0.67,1426.0,8.9,3.8
9,40,2,4,33112.0,0.581,0.624,1320.0,10.3,1.1
9,40,3,4,23284.0,0.514,0.661,1364.0,10.7,2.0
9,40,4,4,65195.0,0.578,0.657,1389.0,10.9,3.2
10,40,1,4,57257.0,0.628,0.694,1299.0,9.6,4.1
10,40,2,4,42309.0,0.632,0.642,1382.0,10.1,4.1
10,40,3,4,26647.0,0.508,0.61,1411.0,10.7,1.2
10,40,4,4,73433.0,0.561,0.62,1304.0,10.4,2.4
1,41,1,5,54928.0,0.638,0.732,940.0,2.4,4.4
1,41,2,5,37872.0,0.717,0.799,1007.0,2.4,4.7
1,41,3,5,27815.0,0.651,0.814,1026.0,2.2,7.8
1,41,4,5,74388.0,0.738,0.734,939.0,2.1,3.3
2,41,1,5,48735.0,0.787,0.85,1050.0,2.3,7.0
2,41,2,5,37696.0,0.753,0.841,1006.0,2.1,8.2
2,41,3,5,23768.0,0.697,0.815,993.0,2.1,2.1
2,41,4,5,70471.0,0.719,0.79,1007.0,2.2,1.4
3,41,1,5,61975.0,0.269,0.43,1040.0,1.1,1.9
3,41,2,5,43685.0,0.258,0.49,1015.0,1.0,2.0
3,41,3,5,29118.0,0.271,0.424,991.0,1.0,1.7
3,41,4,5,78580.0,0.305,0.48,1033.0,1.0,1.5
4,41,1,5,34532.0,0.293,0.504,947.0,1.0,1.7
4,41,2,5,25490.0,0.3,0.498,1000.0,1.0,1.6
4,41,3,5,19179.0,0.296,0.469,978.0,1.2,0.9
4,41,4,5,47102.0,0.3,0.447,935.0,1.2,1.9
5,41,1,5,83344.0,0.303,0.453,1033.0,16.2,1.3
5,41,2,5,57613.0,0.257,0.415,1048.0,16.3,2.0
5,41,3,5,38302.0,0.284,0.417,978.0,16.4,0.6
5,41,4,5,96229.0,0.262,0.482,1042.0,14.5,0.6
6,41,1,5,60672.0,0.32,0.425,1006.0,9.7,1.4
6,41,2,5,46016.0,0.277,0.483,993.0,9.3,1.5
6,41,3,5,33506.0,0.306,0.458,1026.0,8.3,1.2
6,41,4,5,78834.0,0.264,0.451,1048.0,9.3,0.9
7,41,1,5,44779.0,0.283,0.481,939.0,9.2,0.8
7,41,2,5,34360.0,0.267,0.432,1002.0,9.5,1.3
7,41,3,5,24808.0,0.301,0.436,1007.0,8.7,0.5
7,41,4,5,57559.0,0.273,0.502,942.0,9.5,1.6
8,41,1,5,70111.0,0.301,0.486,1017.0,8.8,1.3
8,41,2,5,48466.0,0.299,0.492,995.0,9.5,1.5
8,41,3,5,30719.0,0.263,0.475,1003.0,8.4,1.1
8,41,4,5,84642.0,0.322,0.473,1006.0,9.3,2.1
9,41,1,5,41379.0,0.315,0.472,982.0,9.8,0.9
9,41,2,5,31992.0,0.289,0.497,1050.0,9.1,0.6
9,41,3,5,22333.0,0.281,0.422,1045.0,8.5,1.5
9,41,4,5,57193.0,0.306,0.466,976.0,9.9,1.1
10,41,1,5,46292.0,0.307,0.466,1050.0,8.7,0.8
10,41,2,5,32486.0,0.269,0.474,940.0,8.6,1.2
10,41,3,5,22767.0,0.286,0.468,986.0,8.5,0.5
10,41,4,5,64451.0,0.298,0.456,982.0,8.4,0.5
1,42,1,5,58102.0,0.648,0.79,1012.0,2.2,1.6
1,42,2,5,37482.0,0.728,0.823,1043.0,2.3,1.3
1,42,3,5,27582.0,0.761,0.85,964.0,2.2,3.0
1,42,4,5,72933.0,0.8,0.827,963.0,2.1,1.9
2,42,1,5,50002.0,0.691,0.83,1048.0,2.3,7.4
2,42,2,5,32834.0,0.806,0.868,944.0,2.0,8.4
2,42,3,5,24930.0,0.754,0.763,986.0,2.3,4.3
2,42,4,5,64391.0,0.748,0.826,987.0,2.1,1.5
3,42,1,5,57947.0,0.307,0.5,961.0,1.0,2.0
3,42,2,5,38839.0,0.268,0.5,1027.0,1.1,1.1
3,42,3,5,30934.0,0.295,0.425,1038.0,1.1,2.0
3,42,4,5,75644.0,0.279,0.499,1014.0,1.1,1.8
4,42,1,5,38610.0,0.308,0.479,1013.0,1.2,0.4
4,42,2,5,23999.0,0.265,0.49,998.0,1.1,1.2
4,42,3,5,16830.0,0.291,0.438,941.0,1.2,1.6
4,42,4,5,50173.0,0.258,0.469,955.0,1.1,0.7
5,42,1,5,78972.0,0.276,0.471,957.0,15.0,0.4
5,42,2,5,59312.0,0.28,0.454,1044.0,15.4,2.1
5,42,3,5,39122.0,0.259,0.464,1047.0,16.3,1.3
5,42,4,5,102370.0,0.285,0.447,1027.0,16.2,2.0
6,42,1,5,60658.0,0.292,0.483,986.0,9.0,2.0
6,42,2,5,43827.0,0.315,0.423,1019.0,8.1,0.7
6,42,3,5,31021.0,0.267,0.47,935.0,9.5,1.9
6,42,4,5,82640.0,0.288,0.446,939.0,9.0,0.3
7,42,1,5,48854.0,0.294,0.433,1030.0,9.4,1.6
7,42,2,5,31201.0,0.275,0.429,1035.0,8.8,1.5
7,42,3,5,24123.0,0.294,0.474,1016.0,9.8,0.5
7,42,4,5,60747.0,0.299,0.485,964.0,9.0,1.3
8,42,1,5,65080.0,0.276,0.456,991.0,9.8,1.3
8,42,2,5,49142.0,0.313,0.419,966.0,9.0,0.7
8,42,3,5,34435.0,0.261,0.498,969.0,8.5,0.9
8,42,4,5,84177.0,0.303,0.424,981.0,9.8,0.5
9,42,1,5,41911.0,0.299,0.452,996.0,9.7,1.9
9,42,2,5,27709.0,0.272,0.466,1032.0,8.6,0.9
9,42,3,5,19632.0,0.299,0.435,989.0,8.3,1.0
9,42,4,5,56513.0,0.3,0.486,982.0,9.2,1.1
10,42,1,5,51556.0,0.32,0.485,946.0,9.1,0.9
10,42,2,5,32801.0,0.274,0.487,1031.0,8.2,1.5
10,42,3,5,25872.0,0.286,0.474,961.0,8.3,1.6
10,42,4,5,63257.0,0.28,0.473,1017.0,9.7,1.4
1,43,1,5,58533.0,0.75,0.741,998.0,2.0,7.8
1,43,2,5,36732.0,0.657,0.81,1036.0,2.3,8.2
1,43,3,5,25658.0,0.793,0.754,943.0,2.3,6.7
1,43,4,5,74195.0,0.699,0.809,953.0,2.4,5.8
2,43,1,5,51350.0,0.731,0.833,1051.0,2.1,7.4
2,43,2,5,35105.0,0.741,0.779,944.0,2.4,4.9
2,43,3,5,25642.0,0.754,0.817,940.0,2.3,6.5
2,43,4,5,68339.0,0.771,0.74,985.0,2.0,4.9
3,43,1,5,62578.0,0.304,0.486,1043.0,1.1,2.0
3,43,2,5,43162.0,0.301,0.422,952.0,1.1,0.4
3,43,3,5,26968.0,0.316,0.472,955.0,1.1,1.5
3,43,4,5,76275.0,0.255,0.45,953.0,1.1,1.0
4,43,1,5,38975.0,0.312,0.466,980.0,1.0,1.2
4,43,2,5,23705.0,0.276,0.505,936.0,1.1,1.7
4,43,3,5,19274.0,0.298,0.423,1018.0,1.2,1.6
4,43,4,5,49955.0,0.296,0.415,971.0,1.2,1.4
5,43,1,5,82658.0,0.311,0.47,996.0,14.5,1.6
5,43,2,5,55201.0,0.299,0.425,946.0,14.9,1.9
5,43,3,5,41105.0,0.281,0.429,953.0,15.3,0.6
5,43,4,5,106686.0,0.259,0.424,1039.0,15.1,1.2
6,43,1,5,66072.0,0.312,0.488,1048.0,9.1,1.4
6,43,2,5,40611.0,0.296,0.417,952.0,8.2,2.0
6,43,3,5,32142.0,0.27,0.482,1019.0,9.6,1.6
6,43,4,5,86964.0,0.281,0.478,992.0,9.0,1.9
7,43,1,5,43610.0,0.291,0.477,1009.0,9.7,0.7
7,43,2,5,31504.0,0.255,0.439,998.0,8.4,1.5
7,43,3,5,23289.0,0.281,0.481,972.0,9.5,1.7
7,43,4,5,58528.0,0.304,0.49,933.0,9.0,2.0
8,43,1,5,69107.0,0.267,0.422,966.0,8.5,1.1
8,43,2,5,47482.0,0.292,0.473,966.0,8.4,0.6
8,43,3,5,34319.0,0.297,0.439,980.0,8.5,0.4
8,43,4,5,88122.0,0.294,0.415,1005.0,8.1,2.0
9,43,1,5,42500.0,0.321,0.436,1020.0,8.8,0.6
9,43,2,5,30705.0,0.312,0.481,962.0,8.2,0.7
9,43,3,5,22727.0,0.299,0.422,1047.0,8.8,1.0
9,43,4,5,55197.0,0.307,0.42,995.0,9.8,1.0
10,43,1,5,49170.0,0.302,0.461,939.0,9.5,1.6
10,43,2,5,32099.0,0.265,0.482,1010.0,9.5,1.0
10,43,3,5,24824.0,0.274,0.502,1008.0,8.5,0.5
10,43,4,5,61678.0,0.282,0.463,1018.0,9.0,0.3
1,44,1,5,56601.0,0.69,0.796,977.0,2.2,5.2
1,44,2,5,35621.0,0.75,0.795,1035.0,2.4,1.9
1,44,3,5,29018.0,0.685,0.718,970.0,2.1,6.2
1,44,4,5,67664.0,0.685,0.809,983.0,2.4,7.3
2,44,1,5,50846.0,0.763,0.722,1007.0,2.0,6.0
2,44,2,5,33172.0,0.662,0.74,1044.0,2.3,4.5
2,44,3,5,25205.0,0.634,0.714,987.0,2.2,7.6
2,44,4,5,69587.0,0.683,0.749,1018.0,2.3,6.0
3,44,1,5,61806.0,0.279,0.419,966.0,1.2,1.2
3,44,2,5,40225.0,0.262,0.447,1029.0,1.1,1.7
3,44,3,5,26850.0,0.259,0.475,1021.0,1.2,0.6
3,44,4,5,79279.0,0.302,0.462,1017.0,1.1,1.4
4,44,1,5,36719.0,0.263,0.498,1002.0,1.0,2.0
4,44,2,5,23400.0,0.32,0.448,966.0,1.0,0.6
4,44,3,5,17180.0,0.288,0.481,938.0,1.1,0.9
4,44,4,5,49853.0,0.302,0.419,984.0,1.2,1.4
5,44,1,5,81561.0,0.271,0.504,948.0,16.3,1.7
5,44,2,5,51532.0,0.302,0.47,955.0,15.8,0.4
5,44,3,5,38414.0,0.273,0.427,992.0,15.0,1.5
5,44,4,5,100049.0,0.283,0.419,979.0,17.1,1.9
6,44,1,5,67897.0,0.288,0.47,1021.0,9.2,1.3
6,44,2,5,43125.0,0.269,0.489,1023.0,8.9,0.9
6,44,3,5,31357.0,0.259,0.478,1026.0,8.3,0.6
6,44,4,5,86725.0,0.272,0.43,992.0,9.8,1.9
7,44,1,5,48016.0,0.313,0.489,965.0,8.8,0.4
7,44,2,5,30841.0,0.28,0.455,976.0,9.8,1.8
7,44,3,5,22742.0,0.268,0.504,1029.0,8.7,1.5
7,44,4,5,56484.0,0.303,0.493,1019.0,8.6,2.0
8,44,1,5,69377.0,0.308,0.472,954.0,9.4,1.3
8,44,2,5,43868.0,0.274,0.504,1013.0,9.4,1.2
8,44,3,5,34004.0,0.282,0.502,1045.0,9.7,1.5
8,44,4,5,80924.0,0.257,0.492,949.0,8.3,2.0
9,44,1,5,39560.0,0.27,0.453,1040.0,8.2,1.5
9,44,2,5,31432.0,0.276,0.447,953.0,9.6,1.6
9,44,3,5,20795.0,0.303,0.435,1045.0,8.9,1.3
9,44,4,5,55955.0,0.27,0.47,1014.0,8.6,0.9
10,44,1,5,45359.0,0.301,0.498,1010.0,9.4,1.5
10,44,2,5,33235.0,0.26,0.461,1007.0,9.5,1.2
10,44,3,5,24835.0,0.296,0.427,956.0,8.5,1.8
10,44,4,5,58333.0,0.257,0.468,1007.0,9.1,0.3
1,45,1,5,52316.0,0.697,0.819,1045.0,2.3,2.6
1,45,2,5,36098.0,0.657,0.722,1000.0,2.4,3.3
1,45,3,5,28408.0,0.716,0.85,987.0,2.1,4.1
1,45,4,5,66118.0,0.765,0.724,1039.0,2.1,5.2
2,45,1,5,53030.0,0.658,0.836,969.0,2.1,5.0
2,45,2,5,38101.0,0.634,0.721,954.0,2.3,3.5
2,45,3,5,25133.0,0.741,0.731,957.0,2.3,4.0
2,45,4,5,64081.0,0.716,0.735,961.0,2.3,5.2
3,45,1,5,55721.0,0.315,0.433,936.0,1.1,0.5
3,45,2,5,39111.0,0.32,0.458,988.0,1.2,1.5
3,45,3,5,31132.0,0.321,0.445,949.0,1.2,0.8
3,45,4,5,71602.0,0.305,0.423,960.0,1.2,0.6
4,45,1,5,36055.0,0.272,0.48,1011.0,1.1,0.4
4,45,2,5,25506.0,0.317,0.488,945.0,1.0,1.1
4,45,3,5,18088.0,0.291,0.428,943.0,1.1,2.0
4,45,4,5,44981.0,0.305,0.431,946.0,1.0,1.7
5,45,1,5,82365.0,0.318,0.48,1005.0,15.2,1.9
5,45,2,5,53559.0,0.306,0.501,1029.0,17.0,1.2
5,45,3,5,40402.0,0.317,0.419,1050.0,15.1,1.6
5,45,4,5,102561.0,0.258,0.479,1004.0,16.6,0.5
6,45,1,5,60615.0,0.276,0.457,951.0,9.0,0.9
6,45,2,5,40977.0,0.314,0.468,1020.0,9.7,0.8
6,45,3,5,29819.0,0.27,0.416,974.0,9.8,0.5
6,45,4,5,79580.0,0.298,0.417,1004.0,9.4,0.6
7,45,1,5,44438.0,0.314,0.489,962.0,9.7,0.3
7,45,2,5,30924.0,0.262,0.442,1047.0,8.5,1.7
7,45,3,5,22955.0,0.271,0.456,1008.0,9.3,0.9
7,45,4,5,57994.0,0.275,0.496,991.0,8.4,1.0
8,45,1,5,68351.0,0.276,0.493,1044.0,8.3,1.3
8,45,2,5,50217.0,0.264,0.427,998.0,9.3,2.0
8,45,3,5,35269.0,0.27,0.498,1009.0,9.1,0.7
8,45,4,5,80202.0,0.308,0.473,962.0,9.7,2.1
9,45,1,5,41370.0,0.313,0.489,981.0,8.2,0.7
9,45,2,5,30642.0,0.282,0.452,1005.0,9.2,0.8
9,45,3,5,20905.0,0.282,0.504,1031.0,8.9,0.6
9,45,4,5,58951.0,0.255,0.429,1014.0,9.8,1.7
10,45,1,5,52039.0,0.281,0.476,1021.0,8.2,1.8
10,45,2,5,32025.0,0.311,0.502,1033.0,8.2,1.0
10,45,3,5,24117.0,0.307,0.418,953.0,8.8,1.6
10,45,4,5,67449.0,0.256,0.434,989.0,8.4,0.4
1,46,1,5,53136.0,0.654,0.832,1018.0,2.0,1.9
1,46,2,5,38727.0,0.646,0.826,1007.0,2.1,5.8
1,46,3,5,26740.0,0.713,0.723,1012.0,2.4,7.5
1,46,4,5,74117.0,0.652,0.719,990.0,2.3,6.4
2,46,1,5,48050.0,0.672,0.816,997.0,2.3,8.3
2,46,2,5,37451.0,0.655,0.729,1005.0,2.0,5.1
2,46,3,5,23966.0,0.752,0.734,1021.0,2.2,1.2
2,46,4,5,67168.0,0.778,0.823,956.0,2.1,1.6
3,46,1,5,59081.0,0.269,0.465,940.0,1.2,1.5
3,46,2,5,38005.0,0.276,0.488,933.0,1.2,1.2
3,46,3,5,29641.0,0.262,0.473,942.0,1.2,0.4
3,46,4,5,79840.0,0.274,0.432,1025.0,1.2,0.5
4,46,1,5,36678.0,0.317,0.427,965.0,1.1,1.5
4,46,2,5,24293.0,0.294,0.433,975.0,1.1,1.2
4,46,3,5,18337.0,0.262,0.432,981.0,1.2,0.6
4,46,4,5,44073.0,0.319,0.469,1014.0,1.2,0.6
5,46,1,5,76658.0,0.263,0.439,934.0,15.4,0.4
5,46,2,5,57963.0,0.255,0.417,976.0,14.3,1.5
5,46,3,5,37469.0,0.312,0.46,975.0,15.1,0.8
5,46,4,5,99517.0,0.316,0.502,1018.0,15.8,1.3
6,46,1,5,62632.0,0.304,0.467,1039.0,8.4,0.3
6,46,2,5,40944.0,0.303,0.474,951.0,8.2,2.0
6,46,3,5,33486.0,0.26,0.474,950.0,9.0,0.8
6,46,4,5,77738.0,0.294,0.473,1051.0,9.7,0.3
7,46,1,5,45639.0,0.266,0.494,989.0,9.6,1.9
7,46,2,5,30134.0,0.312,0.433,968.0,8.8,1.4
7,46,3,5,24643.0,0.289,0.417,945.0,9.0,0.6
7,46,4,5,63134.0,0.312,0.491,961.0,9.6,1.2
8,46,1,5,70738.0,0.272,0.439,1040.0,9.7,0.6
8,46,2,5,46193.0,0.265,0.464,1001.0,8.7,1.4
8,46,3,5,34787.0,0.316,0.457,1017.0,8.8,0.5
8,46,4,5,93204.0,0.264,0.492,934.0,9.2,0.5
9,46,1,5,43688.0,0.317,0.428,1005.0,9.7,1.7
9,46,2,5,28276.0,0.301,0.421,964.0,9.4,1.4
9,46,3,5,20240.0,0.304,0.418,1027.0,9.7,1.6
9,46,4,5,52055.0,0.319,0.472,1000.0,9.8,0.3
10,46,1,5,44655.0,0.277,0.48,1051.0,9.3,0.4
10,46,2,5,31762.0,0.307,0.431,987.0,9.8,1.2
10,46,3,5,22729.0,0.273,0.486,1033.0,9.7,0.5
10,46,4,5,58300.0,0.285,0.506,978.0,8.3,1.1
1,47,1,5,52213.0,0.653,0.869,1046.0,2.5,7.0
1,47,2,5,38683.0,0.747,0.819,933.0,2.1,5.1
1,47,3,5,28222.0,0.743,0.822,952.0,2.2,4.5
1,47,4,5,70324.0,0.641,0.842,1028.0,2.2,5.4
2,47,1,5,51239.0,0.657,0.715,1004.0,2.1,6.2
2,47,2,5,34336.0,0.634,0.825,995.0,2.3,5.4
2,47,3,5,26245.0,0.746,0.826,998.0,2.2,4.1
2,47,4,5,64563.0,0.764,0.834,1041.0,2.2,7.0
3,47,1,5,59986.0,0.266,0.457,1016.0,1.2,1.7
3,47,2,5,39684.0,0.32,0.488,935.0,1.0,2.1
3,47,3,5,28481.0,0.27,0.456,1020.0,1.1,1.5
3,47,4,5,77130.0,0.29,0.475,969.0,1.1,1.9
4,47,1,5,38431.0,0.304,0.462,1025.0,1.2,1.9
4,47,2,5,23884.0,0.278,0.469,993.0,1.0,1.0
4,47,3,5,17096.0,0.309,0.457,971.0,1.2,0.8
4,47,4,5,49802.0,0.287,0.465,948.0,1.1,1.4
5,47,1,5,84391.0,0.27,0.46,995.0,14.4,1.3
5,47,2,5,58852.0,0.255,0.484,965.0,17.0,1.9
5,47,3,5,38320.0,0.264,0.479,1009.0,15.6,1.4
5,47,4,5,100436.0,0.309,0.462,1049.0,14.4,1.9
6,47,1,5,66138.0,0.313,0.424,998.0,9.4,0.9
6,47,2,5,46969.0,0.274,0.489,1044.0,9.5,1.6
6,47,3,5,29552.0,0.271,0.432,966.0,8.2,0.5
6,47,4,5,82307.0,0.269,0.468,958.0,8.4,0.7
7,47,1,5,48068.0,0.267,0.477,992.0,9.0,0.3
7,47,2,5,33514.0,0.262,0.5,940.0,9.8,0.9
7,47,3,5,21737.0,0.3,0.444,1012.0,9.0,1.5
7,47,4,5,56418.0,0.288,0.462,987.0,9.0,0.9
8,47,1,5,63027.0,0.321,0.445,1038.0,9.4,1.3
8,47,2,5,50287.0,0.263,0.448,989.0,8.7,1.4
8,47,3,5,30816.0,0.263,0.462,983.0,9.5,0.8
8,47,4,5,87615.0,0.275,0.466,1033.0,9.3,0.8
9,47,1,5,42862.0,0.28,0.429,974.0,9.5,1.4
9,47,2,5,29827.0,0.295,0.488,1035.0,9.2,1.6
9,47,3,5,20448.0,0.307,0.486,1003.0,8.2,1.8
9,47,4,5,54954.0,0.29,0.428,983.0,9.7,1.1
10,47,1,5,46465.0,0.309,0.47,975.0,9.5,0.9
10,47,2,5,32107.0,0.306,0.428,995.0,9.5,0.7
10,47,3,5,22895.0,0.276,0.415,956.0,9.6,0.8
10,47,4,5,62460.0,0.305,0.505,941.0,8.9,1.3
1,48,1,5,52723.0,0.776,0.755,1029.0,2.3,6.5
1,48,2,5,35496.0,0.674,0.828,1032.0,2.2,4.8
1,48,3,5,28345.0,0.772,0.845,1050.0,2.4,6.3
1,48,4,5,70775.0,0.733,0.86,975.0,2.0,7.8
2,48,1,5,48698.0,0.66,0.794,1012.0,2.3,5.9
2,48,2,5,34663.0,0.774,0.751,977.0,2.3,5.6
2,48,3,5,27281.0,0.732,0.841,969.0,2.3,4.3
2,48,4,5,68123.0,0.684,0.718,943.0,2.1,6.2
3,48,1,5,60976.0,0.274,0.451,1037.0,1.0,1.6
3,48,2,5,43021.0,0.267,0.49,1001.0,1.1,0.6
3,48,3,5,29628.0,0.322,0.452,995.0,1.1,2.1
3,48,4,5,70905.0,0.303,0.419,966.0,1.2,1.3
4,48,1,5,36750.0,0.283,0.43,1045.0,1.2,0.4
4,48,2,5,25496.0,0.262,0.43,988.0,1.1,1.4
4,48,3,5,16867.0,0.261,0.505,997.0,1.1,1.7
4,48,4,5,46197.0,0.264,0.42,1040.0,1.1,1.0
5,48,1,5,78109.0,0.268,0.472,1030.0,15.6,0.6
5,48,2,5,56351.0,0.3,0.483,989.0,16.1,1.1
5,48,3,5,38308.0,0.305,0.458,996.0,16.9,1.1
5,48,4,5,94688.0,0.269,0.463,939.0,15.0,1.6
6,48,1,5,64370.0,0.279,0.423,935.0,8.1,1.6
6,48,2,5,42771.0,0.255,0.482,948.0,9.7,0.8
6,48,3,5,32356.0,0.321,0.44,1004.0,9.8,2.1
6,48,4,5,78273.0,0.305,0.49,960.0,8.7,1.2
7,48,1,5,47154.0,0.288,0.482,950.0,9.8,2.0
7,48,2,5,32696.0,0.279,0.453,953.0,8.1,0.3
7,48,3,5,22940.0,0.308,0.502,964.0,8.3,1.6
7,48,4,5,62127.0,0.312,0.482,978.0,8.2,0.7
8,48,1,5,67533.0,0.278,0.482,1011.0,8.6,1.1
8,48,2,5,43876.0,0.267,0.416,1026.0,9.8,0.7
8,48,3,5,34160.0,0.278,0.419,982.0,9.0,0.9
8,48,4,5,90156.0,0.305,0.421,982.0,8.5,1.9
9,48,1,5,44876.0,0.285,0.463,961.0,9.7,1.8
9,48,2,5,31853.0,0.283,0.455,981.0,8.6,0.6
9,48,3,5,22830.0,0.276,0.415,965.0,8.7,0.6
9,48,4,5,52598.0,0.289,0.432,995.0,8.5,1.7
10,48,1,5,49194.0,0.319,0.493,964.0,8.7,0.9
10,48,2,5,34138.0,0.281,0.466,939.0,8.2,1.9
10,48,3,5,25612.0,0.257,0.441,1031.0,9.2,1.0
10,48,4,5,66507.0,0.304,0.484,952.0,9.0,1.1
1,49,1,5,52547.0,0.64,0.732,989.0,2.4,3.3
1,49,2,5,36514.0,0.663,0.738,996.0,2.4,1.4
1,49,3,5,27587.0,0.715,0.74,947.0,2.2,1.5
1,49,4,5,71272.0,0.782,0.764,988.0,2.3,3.4
2,49,1,5,48010.0,0.797,0.774,949.0,2.0,8.2
2,49,2,5,34308.0,0.774,0.809,1005.0,2.3,6.9
2,49,3,5,25415.0,0.663,0.854,964.0,2.1,1.5
2,49,4,5,70514.0,0.74,0.767,1043.0,2.1,7.6
3,49,1,5,61777.0,0.312,0.493,987.0,1.1,1.7
3,49,2,5,40055.0,0.287,0.503,1023.0,1.2,1.8
3,49,3,5,27051.0,0.268,0.459,1023.0,1.2,1.3
3,49,4,5,75971.0,0.28,0.42,1013.0,1.1,1.3
4,49,1,5,36589.0,0.265,0.442,942.0,1.1,0.4
4,49,2,5,25787.0,0.317,0.419,1032.0,1.2,1.9
4,49,3,5,16941.0,0.3,0.455,981.0,1.2,0.6
4,49,4,5,46890.0,0.273,0.484,1019.0,1.1,2.0
5,49,1,5,78617.0,0.282,0.493,964.0,14.9,1.9
5,49,2,5,52596.0,0.306,0.495,934.0,14.5,1.2
5,49,3,5,41285.0,0.26,0.447,987.0,15.4,1.2
5,49,4,5,100102.0,0.266,0.503,1028.0,15.6,1.0
6,49,1,5,60749.0,0.263,0.455,1041.0,8.1,1.0
6,49,2,5,46383.0,0.297,0.505,978.0,9.8,1.6
6,49,3,5,30583.0,0.256,0.475,933.0,8.1,0.9
6,49,4,5,80604.0,0.285,0.473,1028.0,8.7,0.6
7,49,1,5,45680.0,0.299,0.447,1017.0,9.8,1.7
7,49,2,5,29812.0,0.275,0.478,965.0,9.4,0.5
7,49,3,5,22007.0,0.319,0.43,1005.0,9.5,1.8
7,49,4,5,64154.0,0.289,0.466,972.0,9.7,1.3
8,49,1,5,69629.0,0.285,0.416,959.0,8.3,1.8
8,49,2,5,43858.0,0.321,0.475,1011.0,9.2,0.5
8,49,3,5,33402.0,0.263,0.422,1031.0,8.2,2.0
8,49,4,5,86870.0,0.286,0.496,1011.0,9.8,1.3
9,49,1,5,43922.0,0.311,0.487,1026.0,8.7,2.1
9,49,2,5,27515.0,0.269,0.457,1036.0,9.2,0.3
9,49,3,5,21159.0,0.296,0.42,965.0,9.7,1.7
9,49,4,5,53466.0,0.308,0.428,1037.0,9.6,1.7
10,49,1,5,50089.0,0.268,0.48,983.0,9.4,0.6
10,49,2,5,31867.0,0.312,0.428,990.0,9.2,1.3
10,49,3,5,24416.0,0.279,0.45,948.0,8.6,1.1
10,49,4,5,66097.0,0.261,0.478,941.0,9.4,0.9
1,50,1,5,53082.0,0.643,0.835,985.0,2.1,6.5
1,50,2,5,40541.0,0.655,0.815,1043.0,2.2,5.1
1,50,3,5,28346.0,0.744,0.747,1020.0,2.2,4.2
1,50,4,5,65647.0,0.758,0.784,1016.0,2.1,6.0
2,50,1,5,52981.0,0.648,0.856,1049.0,2.0,7.8
2,50,2,5,34626.0,0.663,0.772,1037.0,2.4,3.0
2,50,3,5,23494.0,0.668,0.826,948.0,2.2,5.9
2,50,4,5,61720.0,0.71,0.753,1004.0,2.4,4.8
3,50,1,5,59044.0,0.285,0.469,1045.0,1.2,1.5
3,50,2,5,41095.0,0.317,0.441,977.0,1.1,1.2
3,50,3,5,27582.0,0.307,0.49,936.0,1.0,1.3
3,50,4,5,72472.0,0.255,0.472,1002.0,1.2,1.5
4,50,1,5,36060.0,0.282,0.417,998.0,1.1,1.6
4,50,2,5,24029.0,0.311,0.492,1051.0,1.2,1.0
4,50,3,5,17659.0,0.271,0.493,1024.0,1.2,2.1
4,50,4,5,49087.0,0.291,0.469,938.0,1.1,1.5
5,50,1,5,80169.0,0.315,0.42,969.0,15.1,1.4
5,50,2,5,53370.0,0.309,0.482,986.0,15.6,2.1
5,50,3,5,38640.0,0.255,0.481,1036.0,14.6,2.1
5,50,4,5,109798.0,0.296,0.452,984.0,16.5,1.0
6,50,1,5,66950.0,0.295,0.484,1023.0,9.0,1.1
6,50,2,5,40689.0,0.286,0.481,979.0,9.6,1.9
6,50,3,5,31875.0,0.26,0.5,1040.0,8.9,1.4
6,50,4,5,76405.0,0.273,0.491,986.0,8.9,0.8
7,50,1,5,49566.0,0.271,0.496,969.0,8.9,0.6
7,50,2,5,33961.0,0.258,0.422,1015.0,9.0,0.4
7,50,3,5,23086.0,0.301,0.426,1022.0,8.8,1.6
7,50,4,5,55842.0,0.255,0.491,1015.0,8.2,1.3
8,50,1,5,62974.0,0.297,0.462,937.0,8.7,1.2
8,50,2,5,43577.0,0.26,0.443,1003.0,8.3,1.9
8,50,3,5,35898.0,0.319,0.435,934.0,8.3,1.6
8,50,4,5,82460.0,0.287,0.453,1026.0,9.5,1.2
9,50,1,5,42490.0,0.319,0.494,976.0,8.3,0.5
9,50,2,5,31389.0,0.263,0.423,1030.0,8.3,1.9
9,50,3,5,20752.0,0.282,0.492,1039.0,9.8,0.8
9,50,4,5,53893.0,0.31,0.505,992.0,9.8,0.4
10,50,1,5,51711.0,0.311,0.467,982.0,9.7,0.9
10,50,2,5,33065.0,0.273,0.432,994.0,8.8,0.5
10,50,3,5,26099.0,0.321,0.469,1041.0,9.1,0.4
10,50,4,5,63559.0,0.302,0.469,992.0,8.2,2.1
1,51,1,5,53747.0,0.678,0.861,1036.0,2.3,6.0
1,51,2,5,40168.0,0.728,0.829,1011.0,2.4,1.9
1,51,3,5,27396.0,0.687,0.724,1004.0,2.4,4.4
1,51,4,5,74134.0,0.752,0.762,1050.0,2.4,4.1
2,51,1,5,48129.0,0.79,0.736,963.0,2.2,2.6
2,51,2,5,37154.0,0.662,0.84,943.0,2.0,3.7
2,51,3,5,26173.0,0.764,0.789,998.0,2.2,5.6
